,model_name,image_type,image_1,image_2,cosine_similarity,numerosity_1,numerosity_2,area_diff,numerosity_comparison_type,layer,n_params,patch_size
18,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.99387294,7.0,7.0,0.0,same,18,632404480,14
19,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.9933077,7.0,7.0,0.0,same,19,632404480,14
20,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.9918112,7.0,7.0,0.0,same,20,632404480,14
21,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.99062824,7.0,7.0,0.0,same,21,632404480,14
22,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.9882691,7.0,7.0,0.0,same,22,632404480,14
23,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.98748136,7.0,7.0,0.0,same,23,632404480,14
24,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.98679775,7.0,7.0,0.0,same,24,632404480,14
25,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.98571414,7.0,7.0,0.0,same,25,632404480,14
26,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.9840404,7.0,7.0,0.0,same,26,632404480,14
27,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.9834923,7.0,7.0,0.0,same,27,632404480,14
28,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.9832271,7.0,7.0,0.0,same,28,632404480,14
29,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.98397577,7.0,7.0,0.0,same,29,632404480,14
30,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.98441464,7.0,7.0,0.0,same,30,632404480,14
31,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.9861748,7.0,7.0,0.0,same,31,632404480,14
32,vit-huge-patch14-224-in21k,dots,stimulus_1174.png,stimulus_1317.png,0.97877455,7.0,7.0,0.0,same,32,632404480,14
33,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,1.0000002,7.0,7.0,0.0,same,0,632404480,14
34,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99994963,7.0,7.0,0.0,same,1,632404480,14
35,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9994269,7.0,7.0,0.0,same,2,632404480,14
36,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.997897,7.0,7.0,0.0,same,3,632404480,14
37,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99744964,7.0,7.0,0.0,same,4,632404480,14
38,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99589765,7.0,7.0,0.0,same,5,632404480,14
39,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99388325,7.0,7.0,0.0,same,6,632404480,14
40,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99311984,7.0,7.0,0.0,same,7,632404480,14
41,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.992935,7.0,7.0,0.0,same,8,632404480,14
42,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99281573,7.0,7.0,0.0,same,9,632404480,14
43,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99226165,7.0,7.0,0.0,same,10,632404480,14
44,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9923264,7.0,7.0,0.0,same,11,632404480,14
45,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99202085,7.0,7.0,0.0,same,12,632404480,14
46,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9920809,7.0,7.0,0.0,same,13,632404480,14
47,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99244976,7.0,7.0,0.0,same,14,632404480,14
48,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99205583,7.0,7.0,0.0,same,15,632404480,14
49,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99178773,7.0,7.0,0.0,same,16,632404480,14
50,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99158394,7.0,7.0,0.0,same,17,632404480,14
51,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.99039435,7.0,7.0,0.0,same,18,632404480,14
52,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9888804,7.0,7.0,0.0,same,19,632404480,14
53,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.98784494,7.0,7.0,0.0,same,20,632404480,14
54,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.98625475,7.0,7.0,0.0,same,21,632404480,14
55,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.98350984,7.0,7.0,0.0,same,22,632404480,14
56,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.98176,7.0,7.0,0.0,same,23,632404480,14
57,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.97962356,7.0,7.0,0.0,same,24,632404480,14
58,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9777531,7.0,7.0,0.0,same,25,632404480,14
59,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9762753,7.0,7.0,0.0,same,26,632404480,14
60,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9729982,7.0,7.0,0.0,same,27,632404480,14
61,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9728329,7.0,7.0,0.0,same,28,632404480,14
62,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9732995,7.0,7.0,0.0,same,29,632404480,14
63,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9685791,7.0,7.0,0.0,same,30,632404480,14
64,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.9662252,7.0,7.0,0.0,same,31,632404480,14
65,vit-huge-patch14-224-in21k,dots,stimulus_196.png,stimulus_228.png,0.948911,7.0,7.0,0.0,same,32,632404480,14
66,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,1.0000002,7.0,7.0,420.0,same,0,632404480,14
67,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.99988836,7.0,7.0,420.0,same,1,632404480,14
68,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.99957836,7.0,7.0,420.0,same,2,632404480,14
69,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9994138,7.0,7.0,420.0,same,3,632404480,14
70,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9988293,7.0,7.0,420.0,same,4,632404480,14
71,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.99642116,7.0,7.0,420.0,same,5,632404480,14
72,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9945452,7.0,7.0,420.0,same,6,632404480,14
73,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.99218255,7.0,7.0,420.0,same,7,632404480,14
74,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.99171215,7.0,7.0,420.0,same,8,632404480,14
75,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9906839,7.0,7.0,420.0,same,9,632404480,14
76,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.99038595,7.0,7.0,420.0,same,10,632404480,14
77,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9902987,7.0,7.0,420.0,same,11,632404480,14
78,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9902071,7.0,7.0,420.0,same,12,632404480,14
79,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.98987985,7.0,7.0,420.0,same,13,632404480,14
80,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9901552,7.0,7.0,420.0,same,14,632404480,14
81,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9901255,7.0,7.0,420.0,same,15,632404480,14
82,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9899508,7.0,7.0,420.0,same,16,632404480,14
83,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9895015,7.0,7.0,420.0,same,17,632404480,14
84,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.98894596,7.0,7.0,420.0,same,18,632404480,14
85,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9881122,7.0,7.0,420.0,same,19,632404480,14
86,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.986894,7.0,7.0,420.0,same,20,632404480,14
87,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.98587257,7.0,7.0,420.0,same,21,632404480,14
88,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9837568,7.0,7.0,420.0,same,22,632404480,14
89,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9830591,7.0,7.0,420.0,same,23,632404480,14
90,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9817911,7.0,7.0,420.0,same,24,632404480,14
91,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9802364,7.0,7.0,420.0,same,25,632404480,14
92,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9794273,7.0,7.0,420.0,same,26,632404480,14
93,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.97732735,7.0,7.0,420.0,same,27,632404480,14
94,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.97744536,7.0,7.0,420.0,same,28,632404480,14
95,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.97784877,7.0,7.0,420.0,same,29,632404480,14
96,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9766041,7.0,7.0,420.0,same,30,632404480,14
97,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.9767054,7.0,7.0,420.0,same,31,632404480,14
98,vit-huge-patch14-224-in21k,dots,stimulus_1358.png,stimulus_1486.png,0.96534234,7.0,7.0,420.0,same,32,632404480,14
99,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,1.0000002,7.0,7.0,0.0,same,0,632404480,14
100,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.999982,7.0,7.0,0.0,same,1,632404480,14
101,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.99958897,7.0,7.0,0.0,same,2,632404480,14
102,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.99933916,7.0,7.0,0.0,same,3,632404480,14
103,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9979738,7.0,7.0,0.0,same,4,632404480,14
104,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9964282,7.0,7.0,0.0,same,5,632404480,14
105,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.99430877,7.0,7.0,0.0,same,6,632404480,14
106,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.99335593,7.0,7.0,0.0,same,7,632404480,14
107,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9930202,7.0,7.0,0.0,same,8,632404480,14
108,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.99250257,7.0,7.0,0.0,same,9,632404480,14
109,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.99147683,7.0,7.0,0.0,same,10,632404480,14
110,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.99193597,7.0,7.0,0.0,same,11,632404480,14
111,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9914695,7.0,7.0,0.0,same,12,632404480,14
112,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9911308,7.0,7.0,0.0,same,13,632404480,14
113,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9912712,7.0,7.0,0.0,same,14,632404480,14
114,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9910028,7.0,7.0,0.0,same,15,632404480,14
115,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9903026,7.0,7.0,0.0,same,16,632404480,14
116,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.98990023,7.0,7.0,0.0,same,17,632404480,14
117,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.98727137,7.0,7.0,0.0,same,18,632404480,14
118,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.98630506,7.0,7.0,0.0,same,19,632404480,14
119,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9849687,7.0,7.0,0.0,same,20,632404480,14
120,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.98439205,7.0,7.0,0.0,same,21,632404480,14
121,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.98050636,7.0,7.0,0.0,same,22,632404480,14
122,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9802779,7.0,7.0,0.0,same,23,632404480,14
123,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9791664,7.0,7.0,0.0,same,24,632404480,14
124,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.97882295,7.0,7.0,0.0,same,25,632404480,14
125,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9784466,7.0,7.0,0.0,same,26,632404480,14
126,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9780406,7.0,7.0,0.0,same,27,632404480,14
127,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9780925,7.0,7.0,0.0,same,28,632404480,14
128,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.97911286,7.0,7.0,0.0,same,29,632404480,14
129,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9801239,7.0,7.0,0.0,same,30,632404480,14
130,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9809083,7.0,7.0,0.0,same,31,632404480,14
131,vit-huge-patch14-224-in21k,dots,stimulus_1042.png,stimulus_1101.png,0.9773319,7.0,7.0,0.0,same,32,632404480,14
132,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,1.0000002,7.0,7.0,448.0,same,0,632404480,14
133,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.99993426,7.0,7.0,448.0,same,1,632404480,14
134,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.99925023,7.0,7.0,448.0,same,2,632404480,14
135,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9988225,7.0,7.0,448.0,same,3,632404480,14
136,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.996703,7.0,7.0,448.0,same,4,632404480,14
137,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9949578,7.0,7.0,448.0,same,5,632404480,14
138,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9912817,7.0,7.0,448.0,same,6,632404480,14
139,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.98803425,7.0,7.0,448.0,same,7,632404480,14
140,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.98878896,7.0,7.0,448.0,same,8,632404480,14
141,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9875777,7.0,7.0,448.0,same,9,632404480,14
142,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9878157,7.0,7.0,448.0,same,10,632404480,14
143,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.98783857,7.0,7.0,448.0,same,11,632404480,14
144,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9876407,7.0,7.0,448.0,same,12,632404480,14
145,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.98683727,7.0,7.0,448.0,same,13,632404480,14
146,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9866029,7.0,7.0,448.0,same,14,632404480,14
147,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9864469,7.0,7.0,448.0,same,15,632404480,14
148,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9858294,7.0,7.0,448.0,same,16,632404480,14
149,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.985816,7.0,7.0,448.0,same,17,632404480,14
150,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.98519456,7.0,7.0,448.0,same,18,632404480,14
151,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9837067,7.0,7.0,448.0,same,19,632404480,14
152,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9814747,7.0,7.0,448.0,same,20,632404480,14
153,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.97976017,7.0,7.0,448.0,same,21,632404480,14
154,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.97768223,7.0,7.0,448.0,same,22,632404480,14
155,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9770203,7.0,7.0,448.0,same,23,632404480,14
156,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.97595495,7.0,7.0,448.0,same,24,632404480,14
157,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9752425,7.0,7.0,448.0,same,25,632404480,14
158,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.97334635,7.0,7.0,448.0,same,26,632404480,14
159,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9720961,7.0,7.0,448.0,same,27,632404480,14
160,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9720678,7.0,7.0,448.0,same,28,632404480,14
161,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9732575,7.0,7.0,448.0,same,29,632404480,14
162,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.97366226,7.0,7.0,448.0,same,30,632404480,14
163,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9740748,7.0,7.0,448.0,same,31,632404480,14
164,vit-huge-patch14-224-in21k,dots,stimulus_875.png,stimulus_1277.png,0.9642139,7.0,7.0,448.0,same,32,632404480,14
165,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,1.0000002,7.0,7.0,840.0,same,0,632404480,14
166,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.99984604,7.0,7.0,840.0,same,1,632404480,14
167,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.99897593,7.0,7.0,840.0,same,2,632404480,14
168,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9980884,7.0,7.0,840.0,same,3,632404480,14
169,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9966571,7.0,7.0,840.0,same,4,632404480,14
170,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9946761,7.0,7.0,840.0,same,5,632404480,14
171,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9905384,7.0,7.0,840.0,same,6,632404480,14
172,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9895697,7.0,7.0,840.0,same,7,632404480,14
173,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9888704,7.0,7.0,840.0,same,8,632404480,14
174,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.98695004,7.0,7.0,840.0,same,9,632404480,14
175,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9853105,7.0,7.0,840.0,same,10,632404480,14
176,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9851248,7.0,7.0,840.0,same,11,632404480,14
177,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9847249,7.0,7.0,840.0,same,12,632404480,14
178,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.98495424,7.0,7.0,840.0,same,13,632404480,14
179,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9846828,7.0,7.0,840.0,same,14,632404480,14
180,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.98469836,7.0,7.0,840.0,same,15,632404480,14
181,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.98463356,7.0,7.0,840.0,same,16,632404480,14
182,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9843476,7.0,7.0,840.0,same,17,632404480,14
183,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9828144,7.0,7.0,840.0,same,18,632404480,14
184,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.98139477,7.0,7.0,840.0,same,19,632404480,14
185,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9802211,7.0,7.0,840.0,same,20,632404480,14
186,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9788921,7.0,7.0,840.0,same,21,632404480,14
187,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.97697204,7.0,7.0,840.0,same,22,632404480,14
188,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.97682905,7.0,7.0,840.0,same,23,632404480,14
189,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9763403,7.0,7.0,840.0,same,24,632404480,14
190,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.97503006,7.0,7.0,840.0,same,25,632404480,14
191,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.97239786,7.0,7.0,840.0,same,26,632404480,14
192,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.97251457,7.0,7.0,840.0,same,27,632404480,14
193,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.97273177,7.0,7.0,840.0,same,28,632404480,14
194,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9734346,7.0,7.0,840.0,same,29,632404480,14
195,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9729783,7.0,7.0,840.0,same,30,632404480,14
196,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9758302,7.0,7.0,840.0,same,31,632404480,14
197,vit-huge-patch14-224-in21k,dots,stimulus_8.png,stimulus_1421.png,0.9684677,7.0,7.0,840.0,same,32,632404480,14
198,vit-huge-patch14-224-in21k,dots,stimulus_419.png,stimulus_446.png,1.0000002,7.0,7.0,0.0,same,0,632404480,14
199,vit-huge-patch14-224-in21k,dots,stimulus_419.png,stimulus_446.png,0.99997944,7.0,7.0,0.0,same,1,632404480,14
200,vit-huge-patch14-224-in21k,dots,stimulus_419.png,stimulus_446.png,0.9996164,7.0,7.0,0.0,same,2,632404480,14
201,vit-huge-patch14-224-in21k,dots,stimulus_419.png,stimulus_446.png,0.99932563,7.0,7.0,0.0,same,3,632404480,14
202,vit-huge-patch14-224-in21k,dots,stimulus_419.png,stimulus_446.png,0.9980866,7.0,7.0,0.0,same,4,632404480,14
